CSID,CaseMasterID,csdate,cstype,PolicePersonID
3406,6177,2024-12-17T14:40:25.678283,A,328
3407,6178,2026-07-24T14:40:25.678691,B,113
3408,6179,2025-05-06T14:40:25.678920,A,375
3409,6180,2025-02-28T14:40:25.679139,C,206
3410,6181,2025-12-06T14:40:25.679813,A,594
3411,6182,2025-10-20T14:40:25.680106,A,111
3412,6184,2026-04-15T14:40:25.680936,A,378
3413,6187,2026-04-06T14:40:25.682211,A,112
3414,6192,2026-10-21T14:40:25.684781,C,112
3415,6194,2025-07-24T14:40:25.685361,A,364
3416,6196,2026-11-08T14:40:25.686225,C,107
3417,6198,2026-04-14T14:40:25.687200,C,933
3418,6200,2025-02-05T14:40:25.688440,C,557
3419,6203,2025-03-07T14:40:25.689511,C,628
3420,6205,2025-09-14T14:40:25.690381,A,415
3421,6206,2026-10-15T14:40:25.690836,B,112
3422,6208,2026-04-05T14:40:25.691795,A,97
3423,6209,2025-03-27T14:40:25.692234,A,983
3424,6211,2026-05-06T14:40:25.693302,A,194
3425,6212,2026-07-11T14:40:25.693721,A,96
3426,6213,2025-11-09T14:40:25.694312,A,1014
3427,6215,2026-04-01T14:40:25.695249,A,182
3428,6216,2025-11-04T14:40:25.695468,C,42
3429,6217,2026-06-21T14:40:25.696115,C,118
3430,6218,2025-08-24T14:40:25.696358,B,68
3431,6219,2025-02-12T14:40:25.696771,B,329
3432,6220,2026-07-22T14:40:25.697105,A,962
3433,6221,2026-06-16T14:40:25.697322,C,620
3434,6226,2026-09-17T14:40:25.699815,B,995
3435,6227,2025-10-15T14:40:25.700251,A,116
3436,6228,2025-07-21T14:40:25.700629,A,715
3437,6231,2026-06-17T14:40:25.702035,A,115
3438,6232,2025-08-26T14:40:25.702481,B,53
3439,6233,2025-12-18T14:40:25.702771,C,589
3440,6234,2025-07-02T14:40:25.702997,A,202
3441,6237,2025-05-29T14:40:25.704480,C,807
3442,6238,2025-12-15T14:40:25.704763,B,89
3443,6241,2026-11-11T14:40:25.706293,A,112
3444,6242,2024-11-05T14:40:25.706680,A,137
3445,6243,2025-04-07T14:40:25.707037,A,271
3446,6245,2026-07-05T14:40:25.707652,A,115
3447,6246,2026-10-31T14:40:25.708237,A,639
3448,6250,2026-08-20T14:40:25.709857,A,819
3449,6251,2025-01-15T14:40:25.710244,C,843
3450,6252,2025-04-15T14:40:25.710903,A,220
3451,6256,2024-12-23T14:40:25.711923,C,1069
3452,6257,2025-06-09T14:40:25.712188,A,720
3453,6259,2025-02-11T14:40:25.713384,A,664
3454,6260,2026-10-26T14:40:25.713959,A,101
3455,6262,2025-03-10T14:40:25.715214,A,366
3456,6265,2026-08-02T14:40:25.716933,C,108
3457,6268,2025-06-17T14:40:25.718158,A,108
3458,6269,2025-05-31T14:40:25.718390,C,93
3459,6270,2026-03-14T14:40:25.718913,B,361
3460,6271,2026-05-18T14:40:25.719143,A,105
3461,6272,2025-04-27T14:40:25.719657,C,73
3462,6273,2025-06-26T14:40:25.720375,B,435
3463,6275,2026-07-25T14:40:25.721145,B,116
3464,6276,2024-10-20T14:40:25.721839,A,456
3465,6277,2026-01-24T14:40:25.722278,A,98
3466,6278,2025-12-05T14:40:25.722488,C,792
3467,6279,2024-10-31T14:40:25.722858,B,15
3468,6281,2025-08-14T14:40:25.723706,C,790
3469,6282,2026-08-11T14:40:25.724454,A,133
3470,6286,2025-02-12T14:40:25.727074,C,127
3471,6287,2026-08-12T14:40:25.727606,B,11
3472,6288,2025-05-04T14:40:25.728211,C,114
3473,6292,2026-09-18T14:40:25.730315,A,108
3474,6293,2025-03-17T14:40:25.730786,A,699
3475,6295,2026-07-08T14:40:25.731747,A,450
3476,6296,2026-08-03T14:40:25.732040,A,38
3477,6297,2025-05-13T14:40:25.732567,A,217
3478,6298,2025-07-02T14:40:25.733141,A,28
3479,6300,2026-07-23T14:40:25.734233,A,469
3480,6302,2026-08-26T14:40:25.735238,C,939
3481,6303,2026-08-21T14:40:25.735713,A,44
3482,6305,2026-09-08T14:40:25.736385,A,725
3483,6307,2025-11-13T14:40:25.737285,A,128
3484,6311,2025-06-16T14:40:25.739310,A,111
3485,6312,2026-10-29T14:40:25.739575,A,101
3486,6313,2025-10-23T14:40:25.739812,A,88
3487,6316,2025-05-20T14:40:25.741857,C,147
3488,6320,2026-07-28T14:40:25.743640,A,307
3489,6321,2026-03-19T14:40:25.744288,B,868
3490,6322,2026-09-03T14:40:25.744532,B,903
3491,6324,2025-05-24T14:40:25.745349,A,885
3492,6325,2026-01-17T14:40:25.745908,A,330
3493,6326,2026-02-03T14:40:25.746250,C,77
3494,6327,2025-10-25T14:40:25.746639,A,708
3495,6329,2025-06-03T14:40:25.747775,C,377
3496,6331,2025-09-14T14:40:25.748580,B,237
3497,6333,2026-08-10T14:40:25.749457,A,112
3498,6334,2026-10-25T14:40:25.749910,A,93
3499,6335,2026-06-07T14:40:25.750140,A,20
3500,6337,2026-11-02T14:40:25.751192,A,117
3501,6338,2024-11-29T14:40:25.751883,C,892
3502,6343,2025-12-04T14:40:25.754149,C,938
3503,6344,2026-02-19T14:40:25.754686,C,96
3504,6345,2026-05-23T14:40:25.755061,A,99
3505,6346,2026-06-12T14:40:25.755267,C,236
3506,6348,2026-04-18T14:40:25.756266,A,24
3507,6350,2025-02-02T14:40:25.756912,C,93
3508,6351,2026-11-17T14:40:25.757139,B,107
3509,6353,2025-12-30T14:40:25.757789,C,739
3510,6355,2025-12-01T14:40:25.758662,A,250
3511,6357,2025-02-28T14:40:25.759878,C,21
3512,6358,2025-07-03T14:40:25.760456,C,108
3513,6363,2025-08-16T14:40:25.762747,C,97
3514,6364,2026-07-02T14:40:25.762968,A,226
3515,6365,2026-06-02T14:40:25.763414,A,119
3516,6366,2026-01-24T14:40:25.764159,C,503
3517,6369,2024-11-20T14:40:25.765439,B,216
3518,6371,2025-02-02T14:40:25.766472,A,16
3519,6372,2026-07-21T14:40:25.767037,A,114
3520,6374,2026-03-02T14:40:25.768376,C,107
3521,6375,2026-05-14T14:40:25.769436,C,316
3522,6377,2026-09-15T14:40:25.771339,A,803
3523,6378,2026-06-04T14:40:25.771977,A,100
3524,6380,2026-08-08T14:40:25.773108,C,723
3525,6382,2025-03-08T14:40:25.774052,A,2
3526,6383,2026-05-29T14:40:25.774400,B,383
3527,6384,2025-09-04T14:40:25.775113,B,174
3528,6385,2024-12-20T14:40:25.775339,A,111
3529,6386,2026-06-05T14:40:25.775743,A,95
3530,6387,2025-07-22T14:40:25.776345,C,638
3531,6390,2026-05-17T14:40:25.778093,C,331
3532,6391,2026-06-05T14:40:25.778679,A,200
3533,6392,2026-09-30T14:40:25.779002,A,999
3534,6397,2025-06-17T14:40:25.781366,A,731
3535,6398,2025-11-21T14:40:25.781987,B,103
3536,6401,2025-03-15T14:40:25.783628,C,5
3537,6403,2026-03-18T14:40:25.784921,A,81
3538,6404,2024-12-15T14:40:25.785392,B,16
3539,6405,2025-08-01T14:40:25.786016,A,219
3540,6406,2025-03-26T14:40:25.786510,A,95
3541,6407,2025-10-24T14:40:25.787225,A,216
3542,6408,2026-06-27T14:40:25.787669,B,739
3543,6409,2026-10-19T14:40:25.787989,A,174
3544,6410,2026-07-18T14:40:25.788391,A,114
3545,6411,2024-12-29T14:40:25.788833,C,110
3546,6415,2024-12-17T14:40:25.790824,A,897
3547,6416,2026-02-25T14:40:25.791334,B,787
3548,6422,2025-08-03T14:40:25.794233,C,316
3549,6424,2026-12-02T14:40:25.795051,C,114
3550,6426,2026-07-11T14:40:25.796594,B,687
3551,6427,2025-03-23T14:40:25.797148,A,30
3552,6429,2025-03-07T14:40:25.798118,A,679
3553,6430,2026-11-07T14:40:25.798635,A,399
3554,6431,2024-11-11T14:40:25.799289,A,956
3555,6432,2025-08-03T14:40:25.799876,A,124
3556,6435,2025-01-03T14:40:25.801905,C,183
3557,6437,2025-03-29T14:40:25.803171,A,220
3558,6439,2026-01-19T14:40:25.804177,B,7
3559,6440,2025-03-21T14:40:25.804345,A,56
3560,6443,2024-10-26T14:40:25.805685,B,96
3561,6444,2025-04-27T14:40:25.805943,A,286
3562,6445,2024-12-23T14:40:25.806304,A,9
3563,6446,2025-09-01T14:40:25.806972,A,230
3564,6447,2026-08-01T14:40:25.807283,C,118
3565,6451,2025-03-08T14:40:25.809462,C,88
3566,6453,2026-06-23T14:40:25.810289,C,114
3567,6454,2026-01-06T14:40:25.810510,A,25
3568,6458,2026-05-22T14:40:25.812725,A,179
3569,6459,2025-02-20T14:40:25.813290,A,95
3570,6460,2026-05-31T14:40:25.813693,A,121
3571,6461,2026-02-08T14:40:25.814218,A,250
3572,6462,2025-12-10T14:40:25.814777,B,431
3573,6463,2025-03-18T14:40:25.815291,C,107
3574,6464,2026-03-11T14:40:25.816075,C,22
3575,6465,2026-07-13T14:40:25.816438,C,33
3576,6466,2025-11-22T14:40:25.816689,C,48
3577,6467,2026-02-11T14:40:25.817064,A,542
3578,6470,2025-07-26T14:40:25.818229,A,140
3579,6475,2025-12-19T14:40:25.821119,A,661
3580,6478,2026-06-14T14:40:25.822167,C,16
3581,6479,2025-05-12T14:40:25.822718,B,447
3582,6480,2025-10-13T14:40:25.823279,A,133
3583,6481,2024-11-20T14:40:25.823514,A,57
3584,6483,2026-07-06T14:40:25.824934,A,715
3585,6486,2025-10-24T14:40:25.826782,C,989
3586,6488,2025-05-20T14:40:25.827719,C,1021
3587,6489,2025-03-21T14:40:25.828530,B,93
3588,6491,2025-07-22T14:40:25.829280,A,932
3589,6493,2026-07-22T14:40:25.830247,B,104
3590,6494,2026-01-16T14:40:25.830948,A,932
3591,6495,2026-08-22T14:40:25.831649,A,116
3592,6496,2026-09-22T14:40:25.832356,B,213
3593,6497,2026-08-14T14:40:25.832951,A,99
3594,6498,2025-01-18T14:40:25.833653,A,857
3595,6500,2026-04-21T14:40:25.834774,A,107
3596,6504,2026-06-21T14:40:25.836517,A,205
3597,6505,2026-01-20T14:40:25.837105,C,387
3598,6506,2025-12-19T14:40:25.837663,C,110
3599,6507,2026-09-13T14:40:25.837942,B,116
3600,6508,2026-10-29T14:40:25.838194,B,107
3601,6509,2025-05-14T14:40:25.839063,B,100
3602,6510,2025-03-10T14:40:25.839594,A,946
3603,6512,2025-08-06T14:40:25.840444,B,268
3604,6514,2025-01-20T14:40:25.841103,A,229
3605,6515,2026-09-03T14:40:25.841793,C,112
3606,6517,2024-09-02T14:40:25.842372,C,78
3607,6519,2026-05-22T14:40:25.842922,C,299
3608,6521,2025-12-23T14:40:25.843703,B,1048
3609,6522,2026-07-19T14:40:25.844460,C,232
3610,6526,2025-03-24T14:40:25.845991,A,807
3611,6532,2026-12-13T14:40:25.848587,C,298
3612,6533,2024-09-15T14:40:25.848851,C,102
3613,6534,2026-08-07T14:40:25.849481,C,726
3614,6535,2026-07-26T14:40:25.849903,A,98
3615,6538,2025-09-28T14:40:25.851436,C,675
3616,6539,2025-07-02T14:40:25.851716,A,135
3617,6543,2026-09-06T14:40:25.853900,A,488
3618,6544,2025-09-14T14:40:25.854411,C,40
3619,6545,2026-06-18T14:40:25.854987,C,116
3620,6547,2026-04-25T14:40:25.856102,B,905
3621,6548,2026-08-17T14:40:25.856341,A,116
3622,6552,2024-11-07T14:40:25.858383,A,105
3623,6553,2026-11-20T14:40:25.858849,C,863
3624,6554,2026-06-01T14:40:25.859343,B,808
3625,6555,2026-06-15T14:40:25.860163,A,119
3626,6557,2026-08-14T14:40:25.861050,A,1005
3627,6559,2026-06-05T14:40:25.862252,A,62
3628,6560,2026-06-10T14:40:25.862607,A,109
3629,6561,2025-07-18T14:40:25.863362,C,14
3630,6562,2025-10-11T14:40:25.864045,C,158
3631,6563,2025-09-08T14:40:25.864668,B,67
3632,6564,2026-08-15T14:40:25.865301,A,94
3633,6567,2025-10-04T14:40:25.866623,C,876
3634,6570,2026-10-17T14:40:25.868287,C,193
3635,6571,2025-01-17T14:40:25.868766,C,28
3636,6572,2026-07-14T14:40:25.869278,B,115
3637,6573,2025-11-12T14:40:25.869698,C,1005
3638,6575,2025-12-17T14:40:25.870246,B,201
3639,6576,2026-08-19T14:40:25.870688,A,593
3640,6578,2025-10-30T14:40:25.871615,A,109
3641,6580,2026-11-22T14:40:25.872353,B,115
3642,6581,2024-08-30T14:40:25.872850,B,78
3643,6584,2025-02-03T14:40:25.874371,A,105
3644,6585,2026-02-25T14:40:25.875067,B,27
3645,6586,2025-09-28T14:40:25.875592,B,119
3646,6587,2026-07-05T14:40:25.875927,A,285
3647,6588,2025-09-14T14:40:25.876479,A,985
3648,6589,2026-09-05T14:40:25.877242,C,68
3649,6590,2026-05-27T14:40:25.877972,B,109
3650,6591,2026-10-19T14:40:25.878685,B,921
3651,6592,2026-03-14T14:40:25.879239,C,779
3652,6593,2026-05-16T14:40:25.879880,A,120
3653,6596,2026-05-13T14:40:25.882001,C,234
3654,6599,2025-02-08T14:40:25.883979,C,1043
3655,6601,2026-05-20T14:40:25.884847,A,103
3656,6602,2024-10-31T14:40:25.885252,A,249
3657,6606,2024-12-25T14:40:25.887059,A,887
3658,6607,2025-08-02T14:40:25.887731,B,101
3659,6609,2026-09-09T14:40:25.889258,A,96
3660,6610,2025-05-04T14:40:25.889839,C,299
3661,6612,2025-06-25T14:40:25.890782,B,101
3662,6615,2025-12-08T14:40:25.892477,A,752
3663,6617,2025-02-10T14:40:25.893630,C,966
3664,6618,2025-03-13T14:40:25.894049,C,206
3665,6620,2026-01-06T14:40:25.895215,C,894
3666,6623,2026-08-14T14:40:25.896919,A,794
3667,6624,2025-09-04T14:40:25.897618,A,95
3668,6628,2026-03-07T14:40:25.899612,A,21
3669,6629,2025-03-13T14:40:25.900176,B,94
3670,6631,2025-02-12T14:40:25.900933,A,697
3671,6633,2026-09-06T14:40:25.902504,A,84
3672,6635,2025-02-21T14:40:25.903670,C,77
3673,6640,2026-05-30T14:40:25.906331,A,111
3674,6642,2026-04-05T14:40:25.907000,C,903
3675,6645,2026-06-18T14:40:25.908521,A,113
3676,6647,2026-01-28T14:40:25.909714,A,95
3677,6649,2026-04-19T14:40:25.910794,B,307
3678,6650,2025-06-27T14:40:25.911438,A,229
3679,6652,2026-01-12T14:40:25.912479,A,111
3680,6654,2026-07-05T14:40:25.914048,A,98
3681,6655,2026-08-10T14:40:25.914581,A,84
3682,6656,2025-10-24T14:40:25.915365,A,4
3683,6657,2025-01-15T14:40:25.915779,A,94
3684,6658,2025-09-13T14:40:25.916124,C,637
3685,6660,2025-07-22T14:40:25.917066,B,28
3686,6663,2026-06-13T14:40:25.918177,C,105
3687,6666,2025-06-29T14:40:25.919491,A,952
3688,6667,2025-06-23T14:40:25.920190,C,6
3689,6670,2026-02-25T14:40:25.921170,A,367
3690,6673,2025-05-07T14:40:25.923091,B,482
3691,6674,2026-06-02T14:40:25.923952,C,491
3692,6676,2025-04-13T14:40:25.925457,C,113
3693,6677,2026-11-19T14:40:25.926410,B,723
3694,6678,2025-04-13T14:40:25.927069,C,401
3695,6679,2026-04-07T14:40:25.927373,A,1056
3696,6681,2025-07-29T14:40:25.928636,A,339
3697,6682,2025-07-06T14:40:25.929157,C,893
3698,6684,2025-12-29T14:40:25.929706,C,491
3699,6686,2026-07-22T14:40:25.930935,B,101
3700,6688,2025-09-13T14:40:25.932345,A,332
3701,6689,2026-10-25T14:40:25.932819,C,74
3702,6690,2025-09-12T14:40:25.933188,C,76
3703,6691,2026-04-11T14:40:25.933431,C,96
3704,6693,2026-02-11T14:40:25.934523,A,396
3705,6694,2026-04-23T14:40:25.935316,A,96
3706,6698,2026-05-06T14:40:25.937239,A,1037
3707,6699,2025-06-17T14:40:25.937581,C,495
3708,6700,2026-07-11T14:40:25.938067,A,93
3709,6701,2026-07-21T14:40:25.938841,C,153
3710,6703,2025-06-15T14:40:25.940235,A,767
3711,6704,2026-10-22T14:40:25.940800,B,115
3712,6705,2026-05-05T14:40:25.941326,B,100
3713,6706,2026-03-22T14:40:25.941617,A,527
3714,6707,2026-05-15T14:40:25.942125,C,1043
3715,6708,2025-02-05T14:40:25.943025,B,94
3716,6710,2026-06-15T14:40:25.944582,A,94
3717,6711,2026-10-14T14:40:25.945272,C,864
3718,6714,2026-10-11T14:40:25.947955,C,302
3719,6715,2025-02-07T14:40:25.948212,A,973
3720,6720,2025-04-24T14:40:25.951316,C,115
3721,6722,2026-04-22T14:40:25.952570,A,835
3722,6727,2025-09-01T14:40:25.955335,A,561
3723,6729,2026-06-30T14:40:25.956336,A,107
3724,6730,2026-07-10T14:40:25.956899,C,117
3725,6731,2026-08-31T14:40:25.957602,A,1045
3726,6732,2025-06-26T14:40:25.958074,C,17
3727,6734,2026-11-06T14:40:25.959075,A,116
3728,6735,2026-04-05T14:40:25.959905,C,53
3729,6736,2025-09-13T14:40:25.960478,C,572
3730,6737,2026-04-20T14:40:25.961030,C,977
3731,6739,2025-07-14T14:40:25.962261,C,327
3732,6740,2026-11-13T14:40:25.962676,B,680
3733,6741,2025-07-28T14:40:25.963328,A,247
3734,6744,2025-08-30T14:40:25.965247,C,558
3735,6745,2026-09-19T14:40:25.965599,A,229
3736,6746,2025-03-24T14:40:25.966346,A,530
3737,6747,2026-07-10T14:40:25.967153,C,120
3738,6752,2025-05-30T14:40:25.970000,B,287
3739,6753,2026-03-06T14:40:25.970231,C,25
3740,6755,2026-12-03T14:40:25.971876,A,213
3741,6757,2025-04-08T14:40:25.972950,A,67
3742,6759,2025-02-18T14:40:25.973886,C,367
3743,6760,2026-08-13T14:40:25.974680,A,108
3744,6761,2025-01-01T14:40:25.975377,A,1050
3745,6763,2026-03-04T14:40:25.976524,C,72
3746,6768,2026-03-16T14:40:25.979687,B,27
3747,6769,2026-10-30T14:40:25.980461,B,272
3748,6771,2026-01-04T14:40:25.982106,A,95
3749,6772,2025-10-13T14:40:25.982680,C,902
3750,6773,2026-03-25T14:40:25.983418,C,313
3751,6778,2025-04-29T14:40:25.986981,C,425
3752,6783,2025-10-24T14:40:25.989602,A,318
3753,6784,2025-05-21T14:40:25.990086,C,961
3754,6786,2026-03-13T14:40:25.991643,C,118
3755,6787,2026-08-02T14:40:25.992135,C,118
3756,6791,2025-09-22T14:40:25.993820,B,117
3757,6799,2025-05-28T14:40:25.998030,C,130
3758,6801,2026-11-22T14:40:25.999074,A,239
3759,6802,2024-12-17T14:40:25.999580,B,564
3760,6803,2025-09-29T14:40:26.000559,A,98
3761,6806,2025-08-23T14:40:26.002142,C,114
3762,6809,2026-10-07T14:40:26.003676,C,321
3763,6811,2025-08-08T14:40:26.004782,A,528
3764,6814,2024-12-04T14:40:26.006295,A,68
3765,6816,2025-02-17T14:40:26.007579,A,114
3766,6817,2025-01-09T14:40:26.007931,A,409
3767,6818,2024-10-10T14:40:26.008414,A,849
3768,6819,2025-03-08T14:40:26.009192,C,322
3769,6821,2024-12-22T14:40:26.010276,A,5
3770,6824,2025-11-29T14:40:26.012336,A,164
3771,6826,2025-07-29T14:40:26.012759,A,459
3772,6830,2026-10-23T14:40:26.015462,A,1070
3773,6833,2026-03-08T14:40:26.017204,B,950
3774,6835,2025-05-28T14:40:26.018015,C,112
3775,6836,2026-05-26T14:40:26.018251,C,99
3776,6839,2026-06-17T14:40:26.019377,B,12
3777,6840,2026-03-18T14:40:26.020332,C,147
3778,6841,2025-01-08T14:40:26.020839,C,110
3779,6842,2026-04-14T14:40:26.021409,A,534
3780,6844,2026-01-03T14:40:26.022734,A,762
3781,6848,2025-04-06T14:40:26.025085,B,9
3782,6850,2024-12-12T14:40:26.026448,B,735
3783,6851,2026-06-13T14:40:26.026758,A,568
3784,6852,2025-03-14T14:40:26.027037,A,658
3785,6856,2026-01-26T14:40:26.029035,A,461
3786,6859,2025-04-25T14:40:26.030227,B,215
3787,6861,2026-09-13T14:40:26.030794,B,114
3788,6862,2026-07-11T14:40:26.031482,A,952
3789,6863,2025-03-01T14:40:26.032020,A,927
3790,6864,2025-12-03T14:40:26.032748,C,1
3791,6865,2025-04-11T14:40:26.033187,A,4
3792,6867,2025-10-15T14:40:26.034033,B,1036
3793,6868,2026-08-22T14:40:26.034302,A,9
3794,6869,2025-12-19T14:40:26.034960,B,1036
3795,6870,2026-08-13T14:40:26.035648,A,107
3796,6871,2024-11-14T14:40:26.036312,C,719
3797,6874,2024-11-20T14:40:26.038201,A,755
3798,6878,2024-12-04T14:40:26.040739,C,68
3799,6879,2025-07-19T14:40:26.041169,A,14
3800,6880,2025-09-28T14:40:26.041605,C,697
3801,6881,2025-07-16T14:40:26.041873,C,243
3802,6882,2024-10-22T14:40:26.042412,C,996
3803,6884,2025-08-26T14:40:26.044007,A,571
3804,6885,2025-12-31T14:40:26.044270,A,94
3805,6886,2026-04-08T14:40:26.045121,B,403
3806,6887,2025-11-14T14:40:26.045779,A,100
3807,6888,2025-04-05T14:40:26.046638,C,120
3808,6893,2024-12-19T14:40:26.049781,B,555
3809,6894,2025-11-30T14:40:26.050037,B,788
3810,6895,2026-07-08T14:40:26.050332,A,8
3811,6898,2024-12-15T14:40:26.052572,A,8
3812,6899,2026-08-25T14:40:26.052961,C,816
3813,6901,2026-01-01T14:40:26.053773,B,120
3814,6902,2025-08-24T14:40:26.054192,B,96
3815,6904,2025-10-03T14:40:26.055117,A,511
3816,6906,2025-06-22T14:40:26.055714,A,320
3817,6908,2024-09-14T14:40:26.057199,A,203
3818,6910,2025-07-03T14:40:26.058485,B,93
3819,6911,2024-12-14T14:40:26.059026,B,23
3820,6914,2026-07-16T14:40:26.060631,A,97
3821,6915,2024-12-13T14:40:26.060739,B,397
3822,6916,2025-07-02T14:40:26.061270,B,157
3823,6919,2025-11-29T14:40:26.063029,C,303
3824,6922,2026-11-11T14:40:26.064941,B,845
3825,6927,2026-04-23T14:40:26.067174,A,54
3826,6928,2025-06-15T14:40:26.067996,A,119
3827,6929,2026-07-24T14:40:26.068581,C,519
3828,6930,2024-11-16T14:40:26.069163,A,362
3829,6933,2026-10-25T14:40:26.070866,A,538
3830,6934,2025-07-20T14:40:26.071421,A,1033
3831,6935,2026-02-18T14:40:26.072294,A,954
3832,6937,2026-10-14T14:40:26.072824,C,70
3833,6940,2026-05-31T14:40:26.074076,B,967
3834,6941,2024-12-15T14:40:26.074478,A,108
3835,6942,2026-08-10T14:40:26.074968,B,716
3836,6943,2026-11-07T14:40:26.075928,A,108
3837,6944,2026-02-07T14:40:26.076685,A,632
3838,6946,2025-10-06T14:40:26.077362,C,94
3839,6947,2026-01-01T14:40:26.077827,C,393
3840,6949,2025-08-19T14:40:26.079162,C,99
3841,6951,2025-01-06T14:40:26.080285,A,312
3842,6952,2024-10-15T14:40:26.080789,C,114
3843,6953,2024-08-17T14:40:26.081170,B,104
3844,6954,2025-07-30T14:40:26.081427,C,103
3845,6955,2026-07-31T14:40:26.082328,A,322
3846,6956,2026-03-17T14:40:26.082612,C,48
3847,6957,2026-03-16T14:40:26.083268,A,392
3848,6958,2025-01-03T14:40:26.084226,A,99
3849,6961,2025-03-27T14:40:26.085823,A,970
3850,6964,2025-09-15T14:40:26.087401,A,945
3851,6965,2025-01-01T14:40:26.088311,B,109
3852,6970,2025-07-27T14:40:26.090763,C,72
3853,6972,2025-03-29T14:40:26.092086,A,462
3854,6974,2026-05-20T14:40:26.093277,A,83
3855,6977,2026-06-25T14:40:26.095077,B,273
3856,6978,2026-08-20T14:40:26.095332,A,933
3857,6980,2026-05-18T14:40:26.096712,C,1
3858,6981,2025-04-23T14:40:26.097484,B,703
3859,6983,2026-09-01T14:40:26.099007,A,102
3860,6985,2026-10-14T14:40:26.100010,A,118
3861,6987,2025-04-10T14:40:26.100944,C,851
3862,6989,2026-05-29T14:40:26.102206,A,291
3863,6990,2025-01-16T14:40:26.102980,B,112
3864,6991,2026-04-20T14:40:26.103661,A,120
3865,6993,2025-11-21T14:40:26.105192,A,163
3866,6996,2025-01-01T14:40:26.106722,A,210
3867,6999,2026-03-25T14:40:26.107817,A,546
3868,7001,2025-12-23T14:40:26.109068,C,112
3869,7004,2025-03-18T14:40:26.111090,A,683
3870,7005,2025-10-09T14:40:26.111368,A,359
3871,7006,2026-06-04T14:40:26.112326,C,117
3872,7007,2025-09-14T14:40:26.112629,C,202
3873,7008,2025-06-25T14:40:26.113213,C,352
3874,7009,2025-02-19T14:40:26.113637,B,79
3875,7011,2025-03-01T14:40:26.114619,A,231
3876,7012,2024-09-12T14:40:26.115209,C,433
3877,7013,2026-01-29T14:40:26.116050,C,701
3878,7017,2026-03-11T14:40:26.118139,C,440
3879,7018,2026-05-13T14:40:26.118684,B,9
3880,7019,2025-05-21T14:40:26.119299,A,210
3881,7021,2026-08-04T14:40:26.120408,A,1
3882,7022,2026-03-31T14:40:26.121072,A,296
3883,7024,2025-05-05T14:40:26.121810,C,832
3884,7025,2026-07-23T14:40:26.122721,A,1040
3885,7026,2026-08-29T14:40:26.123012,C,223
3886,7028,2026-04-19T14:40:26.123431,A,760
3887,7029,2026-06-11T14:40:26.123710,C,464
3888,7030,2025-07-20T14:40:26.124816,A,66
3889,7031,2025-04-12T14:40:26.125243,A,658
3890,7033,2026-12-31T14:40:26.126686,A,957
3891,7034,2026-08-08T14:40:26.127199,B,201
3892,7035,2026-04-12T14:40:26.127656,A,93
3893,7036,2024-11-13T14:40:26.128343,C,325
3894,7042,2025-07-10T14:40:26.130986,A,696
3895,7043,2026-06-13T14:40:26.131635,A,935
3896,7046,2025-04-22T14:40:26.132856,C,183
3897,7049,2026-03-14T14:40:26.134491,A,13
3898,7050,2025-09-18T14:40:26.134960,A,401
3899,7051,2024-11-11T14:40:26.135712,A,65
3900,7054,2024-11-27T14:40:26.137109,A,274
3901,7055,2025-10-30T14:40:26.137904,C,325
3902,7056,2026-03-12T14:40:26.138449,A,100
3903,7058,2025-09-08T14:40:26.139712,B,118
3904,7059,2026-06-23T14:40:26.140415,A,258
3905,7062,2025-04-12T14:40:26.141417,A,1004
3906,7064,2026-09-13T14:40:26.142466,A,190
3907,7065,2024-10-31T14:40:26.143346,A,987
3908,7067,2026-02-21T14:40:26.144489,B,105
3909,7068,2025-09-15T14:40:26.144789,A,236
3910,7072,2026-07-29T14:40:26.147442,A,119
3911,7073,2026-04-27T14:40:26.148305,A,1004
3912,7074,2026-07-28T14:40:26.149202,A,366
3913,7075,2026-10-06T14:40:26.149683,A,949
3914,7076,2026-07-24T14:40:26.150182,A,101
3915,7077,2026-10-26T14:40:26.150815,C,112
3916,7084,2025-11-25T14:40:26.154749,C,107
3917,7085,2025-09-05T14:40:26.155680,A,867
3918,7087,2025-01-22T14:40:26.156785,A,782
3919,7089,2025-02-21T14:40:26.158207,C,110
3920,7090,2026-01-22T14:40:26.158461,A,138
3921,7095,2025-10-11T14:40:26.161113,A,760
