CaseMasterID,OccuranceFrom,OccuranceTo,PlaceOfOccurance
6084,2025-02-10T02:40:25.633424,2025-02-12T14:40:25.633424,"Contractor Nagar, Raichur"
6085,2024-10-30T13:40:25.633614,2024-10-30T14:40:25.633614,"Bir Zila, Vijayapura"
6086,2025-09-18T12:40:25.634180,2025-09-18T14:40:25.634180,"Ray Chowk, Tumakuru"
6087,2024-10-16T17:40:25.634908,2024-10-18T14:40:25.634908,"Nayak Chowk, Tumakuru"
6088,2025-04-23T18:40:25.635279,2025-04-26T14:40:25.635279,"More Circle, Shivamogga"
6089,2026-02-02T03:40:25.636119,2026-02-04T14:40:25.636119,"Karpe Zila, Belagavi"
6090,2025-07-26T07:40:25.636460,2025-07-27T14:40:25.636460,"Luthra Road, Mysuru"
6091,2026-05-12T00:40:25.637135,2026-05-14T14:40:25.637135,"Majumdar Zila, Belagavi"
6092,2026-04-02T09:40:25.637480,2026-04-02T14:40:25.637480,"Bir Ganj, Bengaluru Urban"
6093,2026-06-28T06:40:25.637861,2026-06-30T14:40:25.637861,"Narang Path, Belagavi"
6094,2025-01-15T16:40:25.638446,2025-01-18T14:40:25.638446,"Mann Ganj, Mysuru"
6095,2026-01-21T12:40:25.639045,2026-01-21T14:40:25.639045,"Ranganathan Marg, Bengaluru Urban"
6096,2026-06-14T05:40:25.639662,2026-06-14T14:40:25.639662,"Reddy Nagar, Belagavi"
6097,2025-02-02T16:40:25.640253,2025-02-03T14:40:25.640253,"Aurora Nagar, Mysuru"
6098,2026-04-23T11:40:25.640635,2026-04-23T14:40:25.640635,"Dasgupta Circle, Belagavi"
6099,2026-03-21T22:40:25.641226,2026-03-24T14:40:25.641226,"Mital, Belagavi"
6100,2026-06-02T22:40:25.641741,2026-06-05T14:40:25.641741,"Dubey, Belagavi"
6101,2025-01-07T12:40:25.642097,2025-01-09T14:40:25.642097,"Varma Street, Koppal"
6102,2025-12-28T21:40:25.642340,2025-12-29T14:40:25.642340,"Korpal Marg, Udupi"
6103,2025-12-20T23:40:25.642594,2025-12-21T14:40:25.642594,"Thakur Street, Bidar"
6104,2025-09-06T08:40:25.643115,2025-09-07T14:40:25.643115,"Batta Path, Bengaluru Urban"
6105,2025-07-05T07:40:25.643608,2025-07-06T14:40:25.643608,"Bava Road, Davanagere"
6106,2026-01-22T10:40:25.644321,2026-01-23T14:40:25.644321,"Kumer Chowk, Dharwad"
6107,2025-11-06T16:40:25.644780,2025-11-08T14:40:25.644780,"Seth Chowk, Ramanagara"
6108,2025-06-30T12:40:25.645255,2025-06-30T14:40:25.645255,"Viswanathan Chowk, Kodagu"
6109,2025-04-20T02:40:25.645800,2025-04-22T14:40:25.645800,"Koshy, Kodagu"
6110,2025-03-23T03:40:25.646270,2025-03-24T14:40:25.646270,"Yogi Chowk, Mysuru"
6111,2026-03-17T02:40:25.646607,2026-03-19T14:40:25.646607,"Shukla Path, Haveri"
6112,2026-04-11T03:40:25.647137,2026-04-13T14:40:25.647137,"Butala Path, Koppal"
6113,2025-05-01T19:40:25.647751,2025-05-02T14:40:25.647751,"Koshy, Chikkamagaluru"
6114,2024-07-15T20:40:25.647939,2024-07-18T14:40:25.647939,"Chacko Path, Belagavi"
6115,2025-04-19T22:40:25.648500,2025-04-22T14:40:25.648500,"Grewal Marg, Belagavi"
6116,2026-01-24T18:40:25.648803,2026-01-27T14:40:25.648803,"Borde Road, Belagavi"
6117,2025-05-06T07:40:25.649134,2025-05-08T14:40:25.649134,"Bala Circle, Dharwad"
6118,2025-12-23T09:40:25.649474,2025-12-25T14:40:25.649474,"Mody, Belagavi"
6119,2026-06-14T04:40:25.649909,2026-06-14T14:40:25.649909,"Sha Path, Yadgir"
6120,2026-06-11T06:40:25.650692,2026-06-11T14:40:25.650692,"Murthy Zila, Chitradurga"
6121,2026-07-08T23:40:25.651237,2026-07-09T14:40:25.651237,"Gulati Zila, Belagavi"
6122,2025-03-20T22:40:25.652004,2025-03-22T14:40:25.652004,"Srivastava Marg, Kalaburagi"
6123,2024-08-09T20:40:25.652373,2024-08-11T14:40:25.652373,"Raj Chowk, Bengaluru Rural"
6124,2024-09-27T02:40:25.652566,2024-09-29T14:40:25.652566,"Prasad Zila, Bengaluru Urban"
6125,2024-09-08T07:40:25.653060,2024-09-09T14:40:25.653060,"Vyas Chowk, Belagavi"
6126,2025-02-09T09:40:25.653624,2025-02-10T14:40:25.653624,"Mane Street, Vijayapura"
6127,2026-03-30T06:40:25.654228,2026-03-31T14:40:25.654228,"Dhar Nagar, Belagavi"
6128,2026-06-17T22:40:25.654736,2026-06-18T14:40:25.654736,"Gara Ganj, Belagavi"
6129,2026-06-04T08:40:25.655201,2026-06-04T14:40:25.655201,"Comar Chowk, Bengaluru Urban"
6130,2026-03-13T10:40:25.655385,2026-03-15T14:40:25.655385,"Konda Zila, Belagavi"
6131,2025-06-22T11:40:25.656136,2025-06-24T14:40:25.656136,"Dhar Zila, Yadgir"
6132,2026-03-27T23:40:25.656470,2026-03-30T14:40:25.656470,"Sahni Circle, Belagavi"
6133,2025-03-04T06:40:25.656901,2025-03-04T14:40:25.656901,"Hayre Marg, Udupi"
6134,2026-06-20T21:40:25.657479,2026-06-23T14:40:25.657479,"Basak Road, Belagavi"
6135,2026-02-03T18:40:25.658153,2026-02-05T14:40:25.658153,"Behl Chowk, Belagavi"
6136,2025-08-20T06:40:25.658794,2025-08-21T14:40:25.658794,"Pradhan Circle, Udupi"
6137,2025-09-05T02:40:25.659023,2025-09-05T14:40:25.659023,"Konda Street, Bengaluru Urban"
6138,2026-03-17T09:40:25.659507,2026-03-19T14:40:25.659507,"Mall Path, Bidar"
6139,2025-05-23T07:40:25.660161,2025-05-25T14:40:25.660161,"Barman Marg, Dharwad"
6140,2025-01-13T12:40:25.660517,2025-01-13T14:40:25.660517,"Vora Chowk, Haveri"
6141,2024-08-18T01:40:25.661060,2024-08-18T14:40:25.661060,"Mand Road, Belagavi"
6142,2025-07-06T02:40:25.661421,2025-07-08T14:40:25.661421,"Bath Path, Belagavi"
6143,2026-01-13T11:40:25.661912,2026-01-13T14:40:25.661912,"Aggarwal, Belagavi"
6144,2024-08-12T13:40:25.662614,2024-08-13T14:40:25.662614,"Aurora Circle, Mysuru"
6145,2024-07-23T22:40:25.663220,2024-07-24T14:40:25.663220,"Sabharwal Nagar, Belagavi"
6146,2025-11-14T09:40:25.663623,2025-11-15T14:40:25.663623,"Mody Path, Gadag"
6147,2025-05-17T18:40:25.664148,2025-05-19T14:40:25.664148,"Sem Path, Chikkamagaluru"
6148,2025-12-07T21:40:25.664378,2025-12-10T14:40:25.664378,"Baria Nagar, Chamarajanagara"
6149,2025-10-24T17:40:25.664944,2025-10-25T14:40:25.664944,"Aggarwal Zila, Mysuru"
6150,2024-08-31T04:40:25.665291,2024-08-31T14:40:25.665291,"Ram Zila, Kalaburagi"
6151,2024-11-03T03:40:25.665497,2024-11-04T14:40:25.665497,"Krishnan Street, Shivamogga"
6152,2026-02-01T23:40:25.666047,2026-02-02T14:40:25.666047,"Morar Road, Belagavi"
6153,2025-06-28T03:40:25.666673,2025-06-29T14:40:25.666673,"Kunda Road, Yadgir"
6154,2025-09-17T20:40:25.667292,2025-09-19T14:40:25.667292,"Ahluwalia Ganj, Belagavi"
6155,2025-03-02T01:40:25.667533,2025-03-04T14:40:25.667533,"Dugar Marg, Bengaluru Urban"
6156,2026-03-31T13:40:25.668274,2026-04-01T14:40:25.668274,"Ramakrishnan Road, Belagavi"
6157,2025-08-19T14:40:25.668921,2025-08-21T14:40:25.668921,"Deol Nagar, Chitradurga"
6158,2025-02-13T15:40:25.669285,2025-02-14T14:40:25.669285,"Sen Road, Belagavi"
6159,2026-01-01T11:40:25.669813,2026-01-03T14:40:25.669813,"Agrawal Zila, Belagavi"
6160,2026-02-25T09:40:25.670383,2026-02-25T14:40:25.670383,"Sibal Chowk, Belagavi"
6161,2024-10-28T12:40:25.671031,2024-10-30T14:40:25.671031,"Solanki, Chikkaballapura"
6162,2025-09-29T04:40:25.671639,2025-10-01T14:40:25.671639,"Grover, Mysuru"
6163,2024-12-16T01:40:25.672234,2024-12-18T14:40:25.672234,"Narayan Chowk, Bengaluru Rural"
6164,2025-04-14T10:40:25.672457,2025-04-14T14:40:25.672457,"Pandya Circle, Chamarajanagara"
6165,2024-08-20T11:40:25.673012,2024-08-22T14:40:25.673012,"Thakkar Street, Chamarajanagara"
6166,2025-09-10T09:40:25.673503,2025-09-12T14:40:25.673503,"Mahajan Nagar, Shivamogga"
6167,2024-11-08T13:40:25.674050,2024-11-08T14:40:25.674050,"Bhagat Ganj, Belagavi"
6168,2025-12-10T04:40:25.674252,2025-12-11T14:40:25.674252,"Dora Path, Belagavi"
6169,2025-03-21T10:40:25.675100,2025-03-23T14:40:25.675100,"Kashyap Path, Bengaluru Urban"
6170,2026-06-25T12:40:25.675343,2026-06-25T14:40:25.675343,"Munshi Marg, Mandya"
6171,2025-01-21T17:40:25.675451,2025-01-23T14:40:25.675451,"Vig Ganj, Mysuru"
6172,2025-08-15T01:40:25.676053,2025-08-15T14:40:25.676053,"Nori Ganj, Belagavi"
6173,2024-12-18T01:40:25.676604,2024-12-18T14:40:25.676604,"Kar Nagar, Dakshina Kannada"
6174,2024-09-03T05:40:25.677166,2024-09-03T14:40:25.677166,"Majumdar Circle, Bengaluru Urban"
6175,2024-12-04T05:40:25.677388,2024-12-06T14:40:25.677388,"Nigam Road, Shivamogga"
6176,2026-03-06T14:40:25.678043,2026-03-07T14:40:25.678043,"Rai Ganj, Belagavi"
6177,2024-09-15T04:40:25.678283,2024-09-15T14:40:25.678283,"Srivastava Nagar, Dharwad"
6178,2026-04-11T12:40:25.678691,2026-04-13T14:40:25.678691,"Rege Nagar, Belagavi"
6179,2025-03-23T16:40:25.678920,2025-03-26T14:40:25.678920,"Kari, Mandya"
6180,2024-10-22T04:40:25.679139,2024-10-24T14:40:25.679139,"Saran Chowk, Tumakuru"
6181,2025-10-10T04:40:25.679813,2025-10-10T14:40:25.679813,"De Chowk, Kolar"
6182,2025-09-10T16:40:25.680106,2025-09-13T14:40:25.680106,"Choudhury Ganj, Belagavi"
6183,2026-01-31T06:40:25.680323,2026-02-01T14:40:25.680323,"Guha Road, Bengaluru Urban"
6184,2026-02-24T02:40:25.680936,2026-02-25T14:40:25.680936,"Varughese Zila, Mandya"
6185,2024-07-22T08:40:25.681212,2024-07-24T14:40:25.681212,"Aurora Street, Kalaburagi"
6186,2025-01-08T02:40:25.681681,2025-01-08T14:40:25.681681,"Mannan Street, Mysuru"
6187,2026-02-26T07:40:25.682211,2026-02-26T14:40:25.682211,"Mand, Belagavi"
6188,2025-09-04T21:40:25.682420,2025-09-07T14:40:25.682420,"Jani Street, Bidar"
6189,2025-12-02T23:40:25.683087,2025-12-03T14:40:25.683087,"Mukhopadhyay Path, Dharwad"
6190,2024-07-17T16:40:25.683765,2024-07-18T14:40:25.683765,"Varma Street, Tumakuru"
6191,2026-03-29T11:40:25.684192,2026-03-31T14:40:25.684192,"Chaudry Nagar, Davanagere"
6192,2026-04-30T03:40:25.684781,2026-05-01T14:40:25.684781,"Dhingra Ganj, Belagavi"
6193,2026-05-27T18:40:25.684925,2026-05-30T14:40:25.684925,"Pandey Ganj, Chikkamagaluru"
6194,2025-02-23T20:40:25.685361,2025-02-24T14:40:25.685361,"Lalla Zila, Hassan"
6195,2025-07-10T11:40:25.685600,2025-07-12T14:40:25.685600,"Mane Path, Mysuru"
6196,2026-06-12T10:40:25.686225,2026-06-13T14:40:25.686225,"Kamdar Circle, Belagavi"
6197,2024-11-30T15:40:25.686865,2024-12-02T14:40:25.686865,"Panchal Zila, Bengaluru Urban"
6198,2026-02-21T23:40:25.687200,2026-02-23T14:40:25.687200,"Saha, Chamarajanagara"
6199,2025-03-20T20:40:25.687749,2025-03-21T14:40:25.687749,"Chandra Marg, Belagavi"
6200,2024-11-28T19:40:25.688440,2024-12-01T14:40:25.688440,"Sankar Path, Kolar"
6201,2026-05-30T22:40:25.689111,2026-05-31T14:40:25.689111,"Pau Street, Belagavi"
6202,2026-01-10T15:40:25.689304,2026-01-12T14:40:25.689304,"Karpe Road, Belagavi"
6203,2024-10-13T02:40:25.689511,2024-10-13T14:40:25.689511,"Mukhopadhyay, Chitradurga"
6204,2025-05-20T07:40:25.690164,2025-05-22T14:40:25.690164,"Johal Zila, Bidar"
6205,2025-05-03T18:40:25.690381,2025-05-06T14:40:25.690381,"Loke, Chikkamagaluru"
6206,2026-06-06T04:40:25.690836,2026-06-07T14:40:25.690836,"Aggarwal Ganj, Belagavi"
6207,2025-09-16T20:40:25.691203,2025-09-19T14:40:25.691203,"Verma Zila, Vijayapura"
6208,2026-01-28T04:40:25.691795,2026-01-30T14:40:25.691795,"Shetty Chowk, Belagavi"
6209,2024-12-02T03:40:25.692234,2024-12-04T14:40:25.692234,"Palan Ganj, Kodagu"
6210,2024-08-24T15:40:25.692819,2024-08-27T14:40:25.692819,"Tank Zila, Bengaluru Urban"
6211,2025-12-24T21:40:25.693302,2025-12-25T14:40:25.693302,"Choudhury Marg, Tumakuru"
6212,2026-02-27T13:40:25.693721,2026-03-01T14:40:25.693721,"Palla Ganj, Belagavi"
6213,2025-09-06T07:40:25.694312,2025-09-07T14:40:25.694312,"Khurana, Ramanagara"
6214,2024-09-22T15:40:25.694698,2024-09-24T14:40:25.694698,"Oza, Chikkaballapura"
6215,2025-12-04T08:40:25.695249,2025-12-06T14:40:25.695249,"Jayaraman Road, Vijayapura"
6216,2025-08-04T23:40:25.695468,2025-08-07T14:40:25.695468,"Thaker Marg, Bengaluru Rural"
6217,2026-01-09T00:40:25.696115,2026-01-11T14:40:25.696115,"Purohit Street, Belagavi"
6218,2025-03-01T14:40:25.696358,2025-03-03T14:40:25.696358,"Puri Road, Mysuru"
6219,2024-10-19T08:40:25.696771,2024-10-20T14:40:25.696771,"Bhargava Road, Dharwad"
6220,2026-04-05T17:40:25.697105,2026-04-07T14:40:25.697105,"Solanki Nagar, Kodagu"
6221,2026-04-14T08:40:25.697322,2026-04-15T14:40:25.697322,"Kari Path, Chitradurga"
6222,2025-06-13T20:40:25.697627,2025-06-16T14:40:25.697627,"Iyengar Marg, Vijayanagara"
6223,2026-06-24T00:40:25.698352,2026-06-26T14:40:25.698352,"Khalsa Circle, Haveri"
6224,2024-09-27T04:40:25.698913,2024-09-27T14:40:25.698913,"Loyal, Belagavi"
6225,2026-02-15T04:40:25.699271,2026-02-17T14:40:25.699271,"Sane Road, Belagavi"
6226,2026-07-10T09:40:25.699815,2026-07-11T14:40:25.699815,"Singh Road, Ramanagara"
6227,2025-05-26T10:40:25.700251,2025-05-28T14:40:25.700251,"Chana Street, Belagavi"
6228,2025-06-19T05:40:25.700629,2025-06-20T14:40:25.700629,"Din Zila, Haveri"
6229,2024-12-28T13:40:25.700898,2024-12-28T14:40:25.700898,"Dhingra Nagar, Belagavi"
6230,2025-12-23T17:40:25.701490,2025-12-26T14:40:25.701490,"Gopal Nagar, Belagavi"
6231,2026-02-24T16:40:25.702035,2026-02-25T14:40:25.702035,"Bal Zila, Belagavi"
6232,2025-07-04T03:40:25.702481,2025-07-04T14:40:25.702481,"Sethi Zila, Bengaluru Rural"
6233,2025-09-13T22:40:25.702771,2025-09-15T14:40:25.702771,"Baral Nagar, Kolar"
6234,2025-02-22T05:40:25.702997,2025-02-23T14:40:25.702997,"Toor Marg, Tumakuru"
6235,2025-12-07T16:40:25.703235,2025-12-08T14:40:25.703235,"Sawhney Circle, Bengaluru Urban"
6236,2026-05-14T13:40:25.703816,2026-05-16T14:40:25.703816,"Gole Nagar, Belagavi"
6237,2025-03-23T20:40:25.704480,2025-03-26T14:40:25.704480,"Gokhale Path, Koppal"
6238,2025-10-26T17:40:25.704763,2025-10-29T14:40:25.704763,"Mishra Street, Mysuru"
6239,2025-06-01T00:40:25.705258,2025-06-02T14:40:25.705258,"Chatterjee Path, Gadag"
6240,2026-01-03T11:40:25.705633,2026-01-05T14:40:25.705633,"Bir Marg, Haveri"
6241,2026-06-12T08:40:25.706293,2026-06-13T14:40:25.706293,"Golla Road, Belagavi"
6242,2024-07-09T22:40:25.706680,2024-07-12T14:40:25.706680,"Sem Zila, Ballari"
6243,2024-11-18T04:40:25.707037,2024-11-19T14:40:25.707037,"Kalla Street, Dakshina Kannada"
6244,2025-03-14T11:40:25.707255,2025-03-14T14:40:25.707255,"Ganesh Nagar, Vijayanagara"
6245,2026-04-22T02:40:25.707652,2026-04-23T14:40:25.707652,"Dara Circle, Belagavi"
6246,2026-07-03T15:40:25.708237,2026-07-06T14:40:25.708237,"Bawa Street, Chitradurga"
6247,2025-02-25T01:40:25.708752,2025-02-27T14:40:25.708752,"Dhar Zila, Mysuru"
6248,2024-11-30T10:40:25.708989,2024-12-01T14:40:25.708989,"Prabhakar Road, Belagavi"
6249,2026-01-15T08:40:25.709371,2026-01-15T14:40:25.709371,"Bhatnagar Ganj, Chikkaballapura"
6250,2026-03-20T12:40:25.709857,2026-03-22T14:40:25.709857,"Seshadri Marg, Koppal"
6251,2024-12-03T19:40:25.710244,2024-12-04T14:40:25.710244,"Buch Nagar, Bagalkote"
6252,2024-12-25T07:40:25.710903,2024-12-27T14:40:25.710903,"Palla Ganj, Shivamogga"
6253,2025-04-16T10:40:25.711126,2025-04-17T14:40:25.711126,"Venkataraman Path, Gadag"
6254,2026-05-04T09:40:25.711227,2026-05-04T14:40:25.711227,"Taneja Path, Chikkamagaluru"
6255,2026-01-14T19:40:25.711634,2026-01-17T14:40:25.711634,"Swamy Street, Belagavi"
6256,2024-10-25T09:40:25.711923,2024-10-26T14:40:25.711923,"Basak Street, Vijayanagara"
6257,2025-04-26T19:40:25.712188,2025-04-27T14:40:25.712188,"Sangha Chowk, Haveri"
6258,2026-02-19T16:40:25.712961,2026-02-21T14:40:25.712961,"Lanka Zila, Mysuru"
6259,2024-12-23T23:40:25.713384,2024-12-24T14:40:25.713384,"Madan, Davanagere"
6260,2026-05-30T06:40:25.713959,2026-06-01T14:40:25.713959,"Badami Ganj, Belagavi"
6261,2025-03-03T16:40:25.714529,2025-03-06T14:40:25.714529,"Merchant Chowk, Haveri"
6262,2024-12-21T15:40:25.715214,2024-12-23T14:40:25.715214,"Mallick Marg, Hassan"
6263,2025-09-12T22:40:25.715893,2025-09-13T14:40:25.715893,"Vohra Road, Kalaburagi"
6264,2024-12-02T21:40:25.716275,2024-12-03T14:40:25.716275,"Rajan Circle, Belagavi"
6265,2026-04-08T12:40:25.716933,2026-04-09T14:40:25.716933,"Ramanathan, Belagavi"
6266,2025-09-05T06:40:25.717422,2025-09-06T14:40:25.717422,"Bail Chowk, Belagavi"
6267,2025-03-28T12:40:25.717955,2025-03-30T14:40:25.717955,"Mammen Ganj, Chikkamagaluru"
6268,2024-12-25T09:40:25.718158,2024-12-25T14:40:25.718158,"Tailor, Belagavi"
6269,2025-02-08T04:40:25.718390,2025-02-08T14:40:25.718390,"Korpal Circle, Belagavi"
6270,2026-01-26T10:40:25.718913,2026-01-27T14:40:25.718913,"Prasad Circle, Hassan"
6271,2026-03-19T09:40:25.719143,2026-03-21T14:40:25.719143,"Banik Street, Belagavi"
6272,2025-02-12T20:40:25.719657,2025-02-15T14:40:25.719657,"Khatri Path, Mysuru"
6273,2025-03-11T01:40:25.720375,2025-03-13T14:40:25.720375,"Mahajan Ganj, Chikkamagaluru"
6274,2025-12-28T06:40:25.720922,2025-12-28T14:40:25.720922,"Narain Circle, Kolar"
6275,2026-03-29T04:40:25.721145,2026-03-31T14:40:25.721145,"Shere, Belagavi"
6276,2024-09-10T19:40:25.721839,2024-09-12T14:40:25.721839,"Edwin Circle, Udupi"
6277,2025-10-21T14:40:25.722278,2025-10-22T14:40:25.722278,"Subramanian Ganj, Belagavi"
6278,2025-07-04T08:40:25.722488,2025-07-05T14:40:25.722488,"Raman Street, Koppal"
6279,2024-07-29T17:40:25.722858,2024-07-30T14:40:25.722858,"Dave Road, Bengaluru Urban"
6280,2026-07-01T18:40:25.723153,2026-07-02T14:40:25.723153,"Desai Nagar, Belagavi"
6281,2025-03-13T17:40:25.723706,2025-03-15T14:40:25.723706,"Deol, Koppal"
6282,2026-06-14T14:40:25.724454,2026-06-15T14:40:25.724454,"Mammen Zila, Ballari"
6283,2025-08-29T01:40:25.725177,2025-08-29T14:40:25.725177,"Kala Marg, Mysuru"
6284,2026-04-23T03:40:25.725898,2026-04-23T14:40:25.725898,"Parmer Nagar, Dharwad"
6285,2026-01-19T22:40:25.726391,2026-01-21T14:40:25.726391,"Bhandari Chowk, Belagavi"
6286,2024-11-02T01:40:25.727074,2024-11-03T14:40:25.727074,"Palla Road, Ballari"
6287,2026-07-07T20:40:25.727606,2026-07-08T14:40:25.727606,"Trivedi Marg, Bengaluru Urban"
6288,2024-12-14T14:40:25.728211,2024-12-17T14:40:25.728211,"Bassi Road, Belagavi"
6289,2026-01-21T17:40:25.728633,2026-01-22T14:40:25.728633,"Gulati Circle, Belagavi"
6290,2024-12-21T22:40:25.729390,2024-12-22T14:40:25.729390,"Butala Circle, Kolar"
6291,2025-10-11T06:40:25.729838,2025-10-13T14:40:25.729838,"Nigam, Kalaburagi"
6292,2026-04-02T05:40:25.730315,2026-04-03T14:40:25.730315,"Raval Street, Belagavi"
6293,2025-01-16T14:40:25.730786,2025-01-18T14:40:25.730786,"De Zila, Davanagere"
6294,2025-09-12T12:40:25.731327,2025-09-13T14:40:25.731327,"Mistry Ganj, Vijayanagara"
6295,2026-05-03T11:40:25.731747,2026-05-03T14:40:25.731747,"Chandra Chowk, Udupi"
6296,2026-06-03T19:40:25.732040,2026-06-06T14:40:25.732040,"Minhas Nagar, Bengaluru Rural"
6297,2025-01-01T14:40:25.732567,2025-01-02T14:40:25.732567,"Deshpande Zila, Shivamogga"
6298,2025-05-14T06:40:25.733141,2025-05-14T14:40:25.733141,"Arya, Bengaluru Urban"
6299,2025-03-16T00:40:25.733826,2025-03-17T14:40:25.733826,"Kohli Zila, Dakshina Kannada"
6300,2026-02-19T13:40:25.734233,2026-02-21T14:40:25.734233,"Brar Ganj, Raichur"
6301,2025-01-08T23:40:25.734900,2025-01-11T14:40:25.734900,"Buch Chowk, Udupi"
6302,2026-05-28T06:40:25.735238,2026-05-29T14:40:25.735238,"Char Road, Chamarajanagara"
6303,2026-05-08T17:40:25.735713,2026-05-10T14:40:25.735713,"Madan Road, Bengaluru Rural"
6304,2025-01-25T01:40:25.736159,2025-01-25T14:40:25.736159,"Suresh, Belagavi"
6305,2026-06-21T20:40:25.736385,2026-06-23T14:40:25.736385,"Deshmukh Zila, Haveri"
6306,2026-03-10T10:40:25.736934,2026-03-10T14:40:25.736934,"Murty Ganj, Chitradurga"
6307,2025-08-22T10:40:25.737285,2025-08-22T14:40:25.737285,"Ravi Circle, Ballari"
6308,2025-07-26T16:40:25.737769,2025-07-29T14:40:25.737769,"Wable Zila, Koppal"
6309,2026-03-11T08:40:25.738355,2026-03-12T14:40:25.738355,"Purohit Chowk, Bengaluru Urban"
6310,2026-01-14T19:40:25.738954,2026-01-15T14:40:25.738954,"Radhakrishnan Path, Chamarajanagara"
6311,2025-03-03T05:40:25.739310,2025-03-04T14:40:25.739310,"Vohra Circle, Belagavi"
6312,2026-06-22T07:40:25.739575,2026-06-24T14:40:25.739575,"Bawa Circle, Belagavi"
6313,2025-08-19T19:40:25.739812,2025-08-22T14:40:25.739812,"Dalal Ganj, Mysuru"
6314,2025-06-06T02:40:25.740346,2025-06-08T14:40:25.740346,"Nagy Ganj, Shivamogga"
6315,2026-06-16T10:40:25.741060,2026-06-17T14:40:25.741060,"Konda Nagar, Chikkaballapura"
6316,2025-03-02T14:40:25.741857,2025-03-04T14:40:25.741857,"Sundaram, Ballari"
6317,2024-08-16T08:40:25.742450,2024-08-16T14:40:25.742450,"Agrawal Zila, Belagavi"
6318,2025-10-29T06:40:25.742892,2025-10-31T14:40:25.742892,"Thakkar Ganj, Koppal"
6319,2025-04-07T09:40:25.743506,2025-04-07T14:40:25.743506,"Tailor Ganj, Kolar"
6320,2026-04-26T20:40:25.743640,2026-04-27T14:40:25.743640,"Nadig Zila, Kalaburagi"
6321,2025-12-31T18:40:25.744288,2026-01-03T14:40:25.744288,"Vig Zila, Chikkaballapura"
6322,2026-04-14T03:40:25.744532,2026-04-16T14:40:25.744532,"Jani, Chikkaballapura"
6323,2025-05-12T10:40:25.745141,2025-05-14T14:40:25.745141,"Loyal Circle, Belagavi"
6324,2025-01-14T12:40:25.745349,2025-01-15T14:40:25.745349,"Halder Road, Chikkaballapura"
6325,2025-10-24T08:40:25.745908,2025-10-25T14:40:25.745908,"Sachdev Path, Dharwad"
6326,2025-12-08T19:40:25.746250,2025-12-11T14:40:25.746250,"Sachdeva Marg, Mysuru"
6327,2025-05-08T08:40:25.746639,2025-05-09T14:40:25.746639,"Gulati Chowk, Haveri"
6328,2025-07-15T10:40:25.747255,2025-07-17T14:40:25.747255,"Dave Marg, Ballari"
6329,2025-01-28T23:40:25.747775,2025-01-30T14:40:25.747775,"Bhargava, Mandya"
6330,2026-04-01T22:40:25.748243,2026-04-03T14:40:25.748243,"Mahajan Ganj, Yadgir"
6331,2025-07-29T13:40:25.748580,2025-07-31T14:40:25.748580,"Sani Zila, Shivamogga"
6332,2026-06-18T15:40:25.748843,2026-06-19T14:40:25.748843,"Sandhu Nagar, Belagavi"
6333,2026-05-11T17:40:25.749457,2026-05-13T14:40:25.749457,"Chokshi Street, Belagavi"
6334,2026-06-15T01:40:25.749910,2026-06-16T14:40:25.749910,"Salvi, Belagavi"
6335,2026-03-03T15:40:25.750140,2026-03-05T14:40:25.750140,"Krishnamurthy Ganj, Bengaluru Urban"
6336,2026-02-04T03:40:25.750828,2026-02-04T14:40:25.750828,"Grewal Ganj, Belagavi"
6337,2026-06-03T14:40:25.751192,2026-06-04T14:40:25.751192,"Karnik Street, Belagavi"
6338,2024-09-18T15:40:25.751883,2024-09-21T14:40:25.751883,"Solanki Street, Chikkaballapura"
6339,2025-11-15T15:40:25.752128,2025-11-17T14:40:25.752128,"Thaker Nagar, Mysuru"
6340,2025-07-29T18:40:25.752363,2025-07-30T14:40:25.752363,"Mane Road, Haveri"
6341,2026-05-20T09:40:25.752801,2026-05-22T14:40:25.752801,"Dash Zila, Koppal"
6342,2026-01-25T20:40:25.753385,2026-01-27T14:40:25.753385,"Rajagopalan Path, Chitradurga"
6343,2025-07-04T07:40:25.754149,2025-07-04T14:40:25.754149,"Sangha Nagar, Chamarajanagara"
6344,2025-11-28T09:40:25.754686,2025-11-30T14:40:25.754686,"Bhakta Street, Belagavi"
6345,2026-03-04T18:40:25.755061,2026-03-05T14:40:25.755061,"Shetty Circle, Belagavi"
6346,2026-04-18T17:40:25.755267,2026-04-20T14:40:25.755267,"Raja Ganj, Shivamogga"
6347,2024-12-09T17:40:25.755497,2024-12-11T14:40:25.755497,"Chaudry Path, Kodagu"
6348,2025-11-17T03:40:25.756266,2025-11-19T14:40:25.756266,"Sangha Nagar, Bengaluru Urban"
6349,2026-05-28T17:40:25.756493,2026-05-31T14:40:25.756493,"Saxena Ganj, Chikkamagaluru"
6350,2024-11-05T07:40:25.756912,2024-11-05T14:40:25.756912,"Sibal Path, Belagavi"
